ID productor,ID parcela,ID bitácora,Tipo de parcela,Estado,Año,Ciclo,Régimen hídrico,ID_Cultivo,Tipo de superficie,ID Actividad,Fecha_en_que_se_realizó_la_actividad,Época de aplicación,Actividad realizada,¿Realizó esta aplicación al cultivo1?,¿Realizó esta aplicación al cultivo2?,¿Realizó esta aplicación al cultivo3?,¿La semilla ya la compró tratada?,¿Utilizó alguna herramienta para ajustar su dosis de fertilizante?,¿Aplicó el fertilizante al momento de sembrar?,¿Aplicó el fertilizante en momentos adecuados? (con uso de las curvas de demanda de los cultivos):,Número de plagas que quiere controlar,Motivo de aplicación,Tipo de plaga (1),Tipo de plaga (2),Tipo de plaga (3),¿Cómo detecto la plaga?,¿Hizo uso de biodiversidad funcional en esta aplicación?,Actividad realizada como  uso de biodiversidad funcional,Motivo de aplicación,Enfermedad presentada,Parte de la planta dañada ,Porcentaje de daño en la planta por la plaga o enfermedad,Porcentaje del cultivo dañado,Número de productos aplicados,Id_AplicacionesDeInsumos,Secuencia del registro del Producto,Categoría_del_producto,Tipo de producto,Nombre_del_producto,Nombre del producto aplicado.. # solo si se requiere renombrar,Nitrógeno (N),Fósforo (P),Potasio (K),Otros nutrientes (Opcional),Ingrediente Activo,Cantidad,Unidad_ha,Lugar_de_aplicación,ID tipo de bitácora sección (clave foránea)
39359,RPARC-2023-0828-0523-IOPTR-6GOPM,BITAG-2024-0110-1205-BR7R6-PXMSS,MODULO,OAXACA,2023,Primavera_Verano,RIEGO,CULTV-2024-0111-0939-WQLVC-PYHEV,TESTIGO,INSUM-2024-0131-0702-JNJF3-SJCU4,8/19/2023,DESARROLLO_DEL_CULTIVO,"FERTILIZACION,CONTROL_DE_PLAGAS",SI,,,,DIAGNOSTICO_VISUAL_TABLAS_REFERENCIA,,SI,1,CONTROL,GUSANO_COGOLLERO,,,MONITOREO,NO,,,,,,,4,INSUM-2024-0131-0702-JNJF3-SJCU4,,FERTILIZANTE,BIOLOGICO_ETOLOGICO_ORGANICO,AMINOFUL,,0,0,0,,AMINOACIDOS,0.5,L_HA,FOLIAR,
5784,RPARC-2023-0828-0524-CEGJL-EHOMH,BITAG-2024-0108-1104-GATVZ-BHHX0,MODULO,OAXACA,2023,Primavera_Verano,RIEGO,CULTV-2024-0110-0900-HCIPG-YGDJ7,TESTIGO,INSUM-2024-0131-0332-UVMV7-SVMY4,8/7/2023,DESARROLLO_DEL_CULTIVO,"FERTILIZACION,CONTROL_DE_PLAGAS",SI,,,,DIAGNOSTICO_VISUAL_TABLAS_REFERENCIA,,SI,1,CONTROL,GUSANO_COGOLLERO,,,VISUALMENTE,NO,,,,,,,4,INSUM-2024-0131-0332-UVMV7-SVMY4,,FERTILIZANTE,BIOLOGICO_ETOLOGICO_ORGANICO,AMINOFUL,,0,0,0,,AMINOACIDOS,0.5,L_HA,FOLIAR,
19117,RPARC-2023-0828-0443-XAWSM-BJP7E,BITAG-2024-0108-1045-CALYV-4FGFC,AE,OAXACA,2023,Primavera_Verano,RIEGO,CULTV-2024-0109-1032-G4ZKT-WHGNV,INNOVACION,INSUM-2024-0131-0432-VG7XQ-L0PGI,8/5/2023,DESARROLLO_DEL_CULTIVO,"FERTILIZACION,CONTROL_DE_PLAGAS",SI,,,,DIAGNOSTICO_VISUAL_TABLAS_REFERENCIA,,SI,1,CONTROL,GUSANO_COGOLLERO,,,MONITOREO,NO,,,,,,,4,INSUM-2024-0131-0432-VG7XQ-L0PGI,,FERTILIZANTE,BIOLOGICO_ETOLOGICO_ORGANICO,AMINOFUL,,0,0,0,,AMINOACIDOS,1,L_HA,FOLIAR,
25216,RPARC-2023-0926-0744-Q675U-XJWWV,BITAG-2023-0926-0750-HZIDT-S6DN6,AE,OAXACA,2023,Primavera_Verano,TEMPORAL,CULTV-2023-0926-0755-LC8IN-UIMYW,INNOVACION,INSUM-2023-1206-1146-WETGS-EUSAS,8/15/2023,DESARROLLO_DEL_CULTIVO,"FERTILIZACION,CONTROL_DE_PLAGAS",SI,,,,NINGUNA,,SI,1,CONTROL,GUSANO_COGOLLERO,,,MONITOREO,NO,,,,,,,4,INSUM-2023-1206-1146-WETGS-EUSAS,,FERTILIZANTE,BIOLOGICO_ETOLOGICO_ORGANICO,AMINOFUL,,0,0,0,AMINOACIDOS,NA,1,L_HA,FOLIAR,
12764,RPARC-2023-0828-0521-FZBY8-SSKP0,BITAG-2023-0911-1214-YCKCY-QEECO,AE,OAXACA,2023,Primavera_Verano,RIEGO,CULTV-2024-0110-0819-NE6K0-BDCUZ,INNOVACION,INSUM-2024-0131-0527-JFXXF-MN5W9,8/19/2023,DESARROLLO_DEL_CULTIVO,"FERTILIZACION,CONTROL_DE_PLAGAS",SI,,,,DIAGNOSTICO_VISUAL_TABLAS_REFERENCIA,,SI,1,PREVENCION,GUSANO_COGOLLERO,,,MONITOREO,NO,,,,,,,4,INSUM-2024-0131-0527-JFXXF-MN5W9,,FERTILIZANTE,BIOLOGICO_ETOLOGICO_ORGANICO,AMINOFUL,,0,0,0,,AMINOACIDOS,1,L_HA,FOLIAR,
31751,RPARC-2023-0805-1007-DZ7RQ-4WQDK,BITAG-2023-0807-1133-MPCI1-UGLVP,AE,OAXACA,2023,Primavera_Verano,TEMPORAL,CULTV-2023-0831-0644-TIFHJ-SPDKC,INNOVACION,INSUM-2023-0930-1005-78IK0-H8GGB,7/31/2023,DESARROLLO_DEL_CULTIVO,FERTILIZACION,SI,,,,NINGUNA,,SI,,,,,,,,,,,,,,4,INSUM-2023-0930-1005-78IK0-H8GGB,,FERTILIZANTE,BIOLOGICO_ETOLOGICO_ORGANICO,AMINOFUL,,0,0,0,,ACIDOS HUMICOS Y FULVICOS,1,L_HA,FOLIAR,
40616,RPARC-2023-0731-1253-ZLHKS-6UG2O,BITAG-2023-0731-1259-XAH3N-M9ZYV,MODULO,OAXACA,2023,Primavera_Verano,TEMPORAL,CULTV-2023-0731-0105-OSDI7-PU3CV,INNOVACION,INSUM-2023-0930-0918-NW1F7-ORK2C,7/30/2023,DESARROLLO_DEL_CULTIVO,FERTILIZACION,SI,,,,NINGUNA,,SI,,,,,,,,,,,,,,4,INSUM-2023-0930-0918-NW1F7-ORK2C,,FERTILIZANTE,BIOLOGICO_ETOLOGICO_ORGANICO,AMINOFUL,,0,0,0,,ACIDOS HUMICOS Y FULVICOS,1,L_HA,FOLIAR,
34516,RPARC-2023-0725-0729-VVR7O-MTRP9,BITAG-2023-0725-0823-TDJCD-FPAGT,MODULO,OAXACA,2023,Primavera_Verano,TEMPORAL,CULTV-2023-0725-0826-GLQS2-MKKUD,INNOVACION,INSUM-2024-0105-0740-DNCUW-YQAUL,7/29/2023,DESARROLLO_DEL_CULTIVO,"FERTILIZACION,CONTROL_DE_PLAGAS",SI,,,,NINGUNA,,SI,1,PREVENCION,GUSANO_COGOLLERO,,,VISUALMENTE,NO,,,,,,,4,INSUM-2024-0105-0740-DNCUW-YQAUL,,FERTILIZANTE,BIOLOGICO_ETOLOGICO_ORGANICO,AMINOFUL,,0,0,0,AMINOACIDOS,NA,0.5,L_HA,FOLIAR,
31477,RPARC-2023-0630-0638-VPSGW-7CVE0,BITAG-2023-0630-0732-LXWOW-NGTUD,AE,OAXACA,2023,Primavera_Verano,TEMPORAL,CULTV-2023-0630-0738-CEL6Y-BGELO,INNOVACION,INSUM-2023-1008-0803-EM9IJ-DPO2L,8/10/2023,DESARROLLO_DEL_CULTIVO,FERTILIZACION,SI,,,,NINGUNA,,SI,,,,,,,,,,,,,,4,INSUM-2023-1008-0803-EM9IJ-DPO2L,,FERTILIZANTE,BIOLOGICO_ETOLOGICO_ORGANICO,AMINOFUL,,0,0,0,NA,AMINOACIDOS,1,L_HA,FOLIAR,
34453,RPARC-2024-0108-0128-LCGLI-BOT28,BITAG-2024-0108-0131-GG8DA-AGLZZ,AE,OAXACA,2023,Primavera_Verano,TEMPORAL,CULTV-2024-0108-0133-KV6PX-SCBDP,INNOVACION,INSUM-2024-0108-0941-IOKXQ-UPXGN,7/29/2023,DESARROLLO_DEL_CULTIVO,FERTILIZACION,SI,,,,NINGUNA,,SI,,,,,,,,,,,,,,4,INSUM-2024-0108-0941-IOKXQ-UPXGN,,FERTILIZANTE,BIOLOGICO_ETOLOGICO_ORGANICO,AMINO-FUL,,0,0,0,AMINOACIDOS,NA,0.5,L_HA,FOLIAR,
49449,RPARC-2023-0903-0706-PWB0O-EUNG5,BITAG-2023-0903-0712-DMTAB-1HWP5,MODULO,OAXACA,2023,Primavera_Verano,TEMPORAL,CULTV-2023-0903-0715-ECXJC-I9YNA,INNOVACION,INSUM-2024-0106-0117-9AT5R-SK8HA,9/28/2023,DESARROLLO_DEL_CULTIVO,FERTILIZACION,SI,,,,NINGUNA,,SI,,,,,,,,,,,,,,4,INSUM-2024-0106-0117-9AT5R-SK8HA,,FERTILIZANTE,BIOLOGICO_ETOLOGICO_ORGANICO,AMINO-FUL,,0,0,0,AMINOACIDOS,NA,0.5,L_HA,FOLIAR,
50777,RPARC-2024-1007-1154-HITZU-8KWVF,BITAG-2024-1007-1156-QMDBX-QBKMA,AE,OAXACA,2024,Primavera_Verano,TEMPORAL,CULTV-2024-1012-0557-APYNI-K50ES,INNOVACION,INSUM-2025-0110-1035-U5X8R-NYKJ8,7/22/2024,DESARROLLO_DEL_CULTIVO,FERTILIZACION,SI,,,,DIAGNOSTICO_VISUAL_TABLAS_REFERENCIA,,SI,,,,,,,,,,,,,,4,INSUM-2025-0110-1035-U5X8R-NYKJ8,,FERTILIZANTE,BIOLOGICO_ETOLOGICO_ORGANICO,AMINOFULL,,0,0,0,"ACIDO ASPARTICO, ACIDO GLUTAMINICO, GLICINA, EXTRACTOS",NA,1,L_HA,FOLIAR,
44939,RPARC-2024-0827-0741-TY38J-21BR3,BITAG-2024-0827-0748-GIJWA-NMIMG,AE,OAXACA,2024,Primavera_Verano,TEMPORAL,CULTV-2024-0827-0759-AGVJT-ZPXNK,INNOVACION,INSUM-2025-0202-0956-HNQIJ-DZKUN,8/27/2024,DESARROLLO_DEL_CULTIVO,FERTILIZACION,SI,SI,,,NINGUNA,,SI,,,,,,,,,,,,,,4,INSUM-2025-0202-0956-HNQIJ-DZKUN,,FERTILIZANTE,OTROS_COMPLEMENTOS_O_MEJORADORES,AMINOFULL,,0,0,0,": VALINA, TREONINA, EXTRACTO DE ALGAS, CARBOHIDRATOS, ACONDICIONADORES Y DILUYENTES.","ACIDO ASPÁRTICO, ACIDO GLUTÁMICO, ARGININA, ISOLEUCINA, TIROSINA, PROLINA, GLICINA, HISTIDINA",0.5,L_HA,FOLIAR,
46485,RPARC-2024-0826-0755-TNVPL-U1JUR,BITAG-2024-0826-0803-NOOPS-Q335F,MODULO,OAXACA,2024,Primavera_Verano,TEMPORAL,CULTV-2024-0826-0811-RJJIM-O1VOE,INNOVACION,INSUM-2024-1228-0857-UWFIB-OVHSM,7/24/2024,DESARROLLO_DEL_CULTIVO,"FERTILIZACION,CONTROL_DE_PLAGAS",SI,,,,NINGUNA,,SI,1,CONTROL,GUSANO_COGOLLERO,,,MONITOREO,NO,,,,,,,4,INSUM-2024-1228-0857-UWFIB-OVHSM,,FERTILIZANTE,OTROS_COMPLEMENTOS_O_MEJORADORES,AMINOFULL,,0,0,0,"ACIDO ASPARTICO 100PPM Y GLUTAMICO 200PPM, ARGININA 75PPM, ISOLEUCINA 50PPM, TIROSINA 1500 PPM",NA,0.5,L_HA,FOLIAR,
46485,RPARC-2024-0826-0755-TNVPL-U1JUR,BITAG-2024-0826-0803-NOOPS-Q335F,MODULO,OAXACA,2024,Primavera_Verano,TEMPORAL,CULTV-2024-0826-0811-RJJIM-O1VOE,INNOVACION,INSUM-2024-1228-0926-JHLTT-BALKC,8/5/2024,DESARROLLO_DEL_CULTIVO,"FERTILIZACION,CONTROL_DE_PLAGAS",SI,,,,NINGUNA,,NO,1,CONTROL,GUSANO_COGOLLERO,,,MONITOREO,NO,,,,,,,4,INSUM-2024-1228-0926-JHLTT-BALKC,,FERTILIZANTE,OTROS_COMPLEMENTOS_O_MEJORADORES,AMINOFULL,,0,0,0,"ACIDO ASPARTICO, ACIDO GLUTAMICO, ARGININA, ISOLEUCINA, TIROSINA, PROLINA, GLICINA, HISTIDINA",NA,0.5,L_HA,FOLIAR,
48702,RPARC-2024-0822-0135-JQ2VL-7UM8N,BITAG-2024-0822-0136-LZD7I-440RW,AE,OAXACA,2024,Primavera_Verano,TEMPORAL,CULTV-2024-0822-0138-NP3FY-QGJJR,INNOVACION,INSUM-2024-0827-0631-SNYCF-PXAYL,8/5/2024,DESARROLLO_DEL_CULTIVO,FERTILIZACION,SI,,,,NINGUNA,,SI,,,,,,,,,,,,,,4,INSUM-2024-0827-0631-SNYCF-PXAYL,,FERTILIZANTE,BIOLOGICO_ETOLOGICO_ORGANICO,AMINOFULL,,0,0,0,AMINOACIDOS,NA,0.5,L_HA,EN LA SUPERFICIE,
34516,RPARC-2023-0725-0729-VVR7O-MTRP9,BITAG-2023-0725-0823-TDJCD-FPAGT,MODULO,OAXACA,2023,Primavera_Verano,TEMPORAL,CULTV-2024-0110-1042-2XC7B-MOSDS,TESTIGO,INSUM-2024-0110-1102-W8OQ2-UHREK,8/8/2023,DESARROLLO_DEL_CULTIVO,FERTILIZACION,SI,,,,NINGUNA,,NO,,,,,,,,,,,,,,4,INSUM-2024-0110-1102-W8OQ2-UHREK,,FERTILIZANTE,BIOLOGICO_ETOLOGICO_ORGANICO,AMINO-FULL,,0,0,0,AMINOACIDOS,NA,0.5,L_HA,FOLIAR,
39335,DC0FE21C-6ECB-5DA9-AA32-5FF3E8060BE2,BITAG-2023-1107-0638-5D5MI-DS7GF,AE,JALISCO,2023,Primavera_Verano,TEMPORAL,CULTV-2023-1107-0640-CXPO3-OSW0M,INNOVACION,INSUM-2023-1107-0733-DV8SL-Q22II,7/27/2023,DESARROLLO_DEL_CULTIVO,CONTROL_DE_PLAGAS,SI,,,,,,,1,CONTROL,GUSANO_COGOLLERO,,,VISUALMENTE,NO,,,,,,,4,INSUM-2023-1107-0733-DV8SL-Q22II,,FERTILIZANTE,ABONOS_ORGANICOS,AMINOPROT,,1.4,0,29,NO,AMINOACIDOS,1,L_HA,FOLIAR,
39497,DB531311-4FBD-91D0-25E5-613418333AC8,BITAG-2023-1107-0212-D9H95-VOO14,AE,JALISCO,2023,Primavera_Verano,TEMPORAL,CULTV-2023-1107-0213-CXBFI-DFOW7,INNOVACION,INSUM-2023-1107-1012-QFI1Z-IOJA4,7/29/2023,DESARROLLO_DEL_CULTIVO,CONTROL_DE_PLAGAS,SI,,,,,,,1,CONTROL,GUSANO_COGOLLERO,,,VISUALMENTE,NO,,,,,,,4,INSUM-2023-1107-1012-QFI1Z-IOJA4,,FERTILIZANTE,QUIMICO,AMINOPROT,,1.4,0,28,NO,AMINOACIDOS,1,L_HA,FOLIAR,
24482,RPARC-2024-0526-1205-UFL2S-ULR0S,BITAG-2024-0612-0250-AEYAR-FGMHJ,AE,GUANAJUATO,2024,Otoño-Invierno,RIEGO,CULTV-2024-0613-0517-OP3BP-DIWGP,INNOVACION,INSUM-2024-0613-0607-9HMOH-FB2OJ,2/10/2024,DESARROLLO_DEL_CULTIVO,FERTILIZACION,SI,,,,NINGUNA,,SI,,,,,,,,,,,,,,4,INSUM-2024-0613-0607-9HMOH-FB2OJ,,FERTILIZANTE,ABONOS_ORGANICOS,AQUILES,,23,0,0,"MG, FE, BO, CO, ZN, MN, OLIGOSACÁRIDOS, AC. CARBOXÍLICO, AC. GIBERÉLICO",NA,0.666,L_HA,FOLIAR,
24482,RPARC-2024-0123-0626-FEKBA-HWDDH,BITAG-2024-0313-0623-MYLT4-A6XSI,MODULO,GUANAJUATO,2024,Otoño-Invierno,RIEGO,CULTV-2024-0313-0628-FPUNJ-NP297,INNOVACION,INSUM-2024-0513-0424-A7OV2-UMLFY,2/7/2024,DESARROLLO_DEL_CULTIVO,FERTILIZACION,SI,,,,DIAGNOSTICO_VISUAL_TABLAS_REFERENCIA,,SI,,,,,,,,,,,,,,4,INSUM-2024-0513-0424-A7OV2-UMLFY,,FERTILIZANTE,ABONOS_ORGANICOS,AQUILES,,23,0,0,"MG 0.3%, OLIGOSACARIDOS 1.6%, AC. CARBOXILICOS, 0.3%, AC. GIBERELICO 50 PPM, FE 1000 PPM, BO 100PPM,",NA,0.666,L_HA,FOLIAR,
24482,RPARC-2024-0123-0626-FEKBA-HWDDH,BITAG-2024-0313-0623-MYLT4-A6XSI,MODULO,GUANAJUATO,2024,Otoño-Invierno,RIEGO,CULTV-2024-0313-0643-KL5EZ-QVK02,TESTIGO,INSUM-2024-0513-0728-MBPXR-LSPEL,2/7/2024,DESARROLLO_DEL_CULTIVO,FERTILIZACION,SI,,,,NINGUNA,,SI,,,,,,,,,,,,,,4,INSUM-2024-0513-0728-MBPXR-LSPEL,,FERTILIZANTE,ABONOS_ORGANICOS,AQUILES,,23,0,0,,NA,0.666,L_HA,FOLIAR,
20945,RPARC-2024-0630-1028-K21XP-UQSL2,BITAG-2024-0725-1144-SFWCY-UYLKE,MODULO,GUERRERO,2024,Primavera_Verano,TEMPORAL,CULTV-2024-0725-1147-CJOIE-EPDLA,INNOVACION,INSUM-2024-0918-0723-ZMAOE-JF1H2,8/14/2024,DESARROLLO_DEL_CULTIVO,CONTROL_DE_PLAGAS,SI,,,,,,,1,CONTROL,GUSANO_COGOLLERO,,,MONITOREO,NO,,,,,,,4,INSUM-2024-0918-0723-ZMAOE-JF1H2,,FERTILIZANTE,QUIMICO,ATON AZ,,3.4,0,0,MIX DE MICROELEMENTOS MAS AMINOACIDOS,NA,1,L_HA,FOLIAR,
17338,RPARC-2023-0913-1216-Q8CAN-6XC66,BITAG-2023-0913-1217-DM9GV-PWEPA,AE,ZACATECAS,2023,Primavera_Verano,RIEGO,CULTV-2023-0919-1204-Q8K2W-M3BE2,INNOVACION,INSUM-2023-1228-1202-SQ1DH-CV4I1,6/16/2023,DESARROLLO_DEL_CULTIVO,FERTILIZACION,SI,,,,NINGUNA,,SI,,,,,,,,,,,,,,4,INSUM-2023-1228-1202-SQ1DH-CV4I1,,FERTILIZANTE,BIOLOGICO_ETOLOGICO_ORGANICO,BBBIOMA,,0,0,0,,NA,1.5,L_HA,EN EL RIEGO / LÍQUIDOS,
41169,RPARC-2023-0618-1148-U3HYV-9FRWW,BITAG-2023-0618-1151-UEFQP-5G4FG,AE,ZACATECAS,2023,Otoño-Invierno,RIEGO,CULTV-2023-0618-1153-CWYDY-UBQ2R,INNOVACION,INSUM-2023-0717-0315-RTJNA-FG2F9,3/10/2023,DESARROLLO_DEL_CULTIVO,FERTILIZACION,SI,,,,NINGUNA,,SI,,,,,,,,,,,,,,4,INSUM-2023-0717-0315-RTJNA-FG2F9,,FERTILIZANTE,ABONOS_ORGANICOS,BBBIOMA,,756,21.6,15.12,,NA,1,L_HA,INYECTADO,
254,RPARC-2023-0529-1206-RXLZV-5CZS6,BITAG-2023-0529-1208-3MZAX-NS2I1,MODULO,ZACATECAS,2023,Otoño-Invierno,RIEGO,CULTV-2023-0529-1210-G5MRD-6IAZ8,INNOVACION,INSUM-2023-0703-0122-W9QOW-1CEOH,2/6/2022,DESARROLLO_DEL_CULTIVO,FERTILIZACION,SI,,,,NINGUNA,,SI,,,,,,,,,,,,,,4,INSUM-2023-0703-0122-W9QOW-1CEOH,,FERTILIZANTE,BIOLOGICO_ETOLOGICO_ORGANICO,BBBIOMA,,0,0,15,,POTASIO Y ÁCIDOS ORGÁNICOS,1,L_HA,EN EL RIEGO / LÍQUIDOS,
254,RPARC-2023-0529-1206-RXLZV-5CZS6,BITAG-2023-0529-1208-3MZAX-NS2I1,MODULO,ZACATECAS,2023,Otoño-Invierno,RIEGO,CULTV-2023-0529-1212-Y5UFL-N1ZUC,TESTIGO,INSUM-2023-0703-1046-NRHOA-I0HSM,2/5/2023,DESARROLLO_DEL_CULTIVO,FERTILIZACION,SI,,,,NINGUNA,,SI,,,,,,,,,,,,,,4,INSUM-2023-0703-1046-NRHOA-I0HSM,,FERTILIZANTE,ABONOS_ORGANICOS,BBBIOMA,,0,0,19,,NPK Y MATERIA ORGÁNICA,1,L_HA,EN EL RIEGO / LÍQUIDOS,
39928,RPARC-2023-1230-0825-MWPSO-C4JAL,BITAG-2023-1230-0826-6KHA3-INJZU,AE,ZACATECAS,2023,Primavera_Verano,RIEGO,CULTV-2023-1230-0827-VD7PR-H0NZL,INNOVACION,INSUM-2023-1230-0932-D2CVF-DYPNB,8/14/2023,DESARROLLO_DEL_CULTIVO,FERTILIZACION,SI,,,,NINGUNA,,SI,,,,,,,,,,,,,,4,INSUM-2023-1230-0932-D2CVF-DYPNB,,FERTILIZANTE,BIOLOGICO_ETOLOGICO_ORGANICO,BBESPERANZA,,0,0,0,,NA,2,L_HA,EN EL RIEGO / LÍQUIDOS,
17369,RPARC-2023-0919-1206-B4ZRW-7GGDY,BITAG-2023-0919-1207-27SS0-82CLV,AE,ZACATECAS,2023,Primavera_Verano,RIEGO,CULTV-2023-0919-1208-2QMEJ-M984D,INNOVACION,INSUM-2023-1228-0210-FYW7E-DWZGS,7/8/2023,DESARROLLO_DEL_CULTIVO,FERTILIZACION,SI,,,,NINGUNA,,SI,,,,,,,,,,,,,,4,INSUM-2023-1228-0210-FYW7E-DWZGS,,FERTILIZANTE,BIOLOGICO_ETOLOGICO_ORGANICO,BBESPERANZA,,0,0,0,,NA,1.5,L_HA,FOLIAR,
12382,RPARC-2023-0919-0152-O90M0-SZ5PQ,BITAG-2023-0919-0153-PVXKR-BUO7Z,AE,ZACATECAS,2023,Primavera_Verano,RIEGO,CULTV-2023-0919-0244-B8UT4-LCQYN,INNOVACION,INSUM-2023-1228-0917-6MWKE-PTG4R,7/1/2023,DESARROLLO_DEL_CULTIVO,FERTILIZACION,SI,,,,NINGUNA,,SI,,,,,,,,,,,,,,4,INSUM-2023-1228-0917-6MWKE-PTG4R,,FERTILIZANTE,BIOLOGICO_ETOLOGICO_ORGANICO,BBESPERANZA,,0,0,0,,NA,1.5,L_HA,FOLIAR,
44218,RPARC-2023-0913-1042-NEFU2-XWESK,BITAG-2023-0913-1045-RLW5Q-NMZXZ,MODULO,ZACATECAS,2023,Primavera_Verano,RIEGO,CULTV-2023-0913-1049-PMWKE-RX41F,INNOVACION,INSUM-2024-0102-0450-QTHIT-VFMUC,5/15/2023,DESARROLLO_DEL_CULTIVO,FERTILIZACION,SI,,,,NINGUNA,,SI,,,,,,,,,,,,,,4,INSUM-2024-0102-0450-QTHIT-VFMUC,,FERTILIZANTE,BIOLOGICO_ETOLOGICO_ORGANICO,BBESPERANZA,,0,0,0,,NA,2,L_HA,EN EL RIEGO / LÍQUIDOS,
15328,RPARC-2023-0906-0952-I3MMB-3FQAF,BITAG-2023-0906-0955-KVLFF-8WMHH,MODULO,ZACATECAS,2023,Primavera_Verano,RIEGO,CULTV-2023-0906-1250-OSRVH-BAU6R,INNOVACION,INSUM-2024-0101-0412-SPILW-HJKH8,5/30/2023,DESARROLLO_DEL_CULTIVO,FERTILIZACION,SI,,,,NINGUNA,,SI,,,,,,,,,,,,,,4,INSUM-2024-0101-0412-SPILW-HJKH8,,FERTILIZANTE,BIOLOGICO_ETOLOGICO_ORGANICO,BBESPERANZA,,0,0,0,,NA,2,L_HA,EN EL RIEGO / LÍQUIDOS,
39928,RPARC-2023-1230-0825-MWPSO-C4JAL,BITAG-2023-1230-0826-6KHA3-INJZU,AE,ZACATECAS,2023,Primavera_Verano,RIEGO,CULTV-2023-1230-0827-VD7PR-H0NZL,INNOVACION,INSUM-2023-1230-0932-D2CVF-DYPNB,8/14/2023,DESARROLLO_DEL_CULTIVO,FERTILIZACION,SI,,,,NINGUNA,,SI,,,,,,,,,,,,,,4,INSUM-2023-1230-0932-D2CVF-DYPNB,,FERTILIZANTE,BIOLOGICO_ETOLOGICO_ORGANICO,BBIOCOSECH,,0,0,0,,NA,2,L_HA,EN EL RIEGO / LÍQUIDOS,
2145,RPARC-2023-1230-0157-SYIZQ-GWI8S,BITAG-2023-1230-0202-MYJDA-TRU5D,AE,ZACATECAS,2023,Primavera_Verano,RIEGO,CULTV-2023-1230-0204-ONSTB-GOT1A,INNOVACION,INSUM-2023-1230-0408-VMGQJ-AMKMI,7/12/2023,DESARROLLO_DEL_CULTIVO,FERTILIZACION,SI,,,,NINGUNA,,SI,,,,,,,,,,,,,,4,INSUM-2023-1230-0408-VMGQJ-AMKMI,,FERTILIZANTE,BIOLOGICO_ETOLOGICO_ORGANICO,BBIOCOSECH,,0,0,0,,NA,1.5,L_HA,EN EL RIEGO / LÍQUIDOS,
17369,RPARC-2023-0919-1206-B4ZRW-7GGDY,BITAG-2023-0919-1207-27SS0-82CLV,AE,ZACATECAS,2023,Primavera_Verano,RIEGO,CULTV-2023-0919-1208-2QMEJ-M984D,INNOVACION,INSUM-2023-1228-0210-FYW7E-DWZGS,7/8/2023,DESARROLLO_DEL_CULTIVO,FERTILIZACION,SI,,,,NINGUNA,,SI,,,,,,,,,,,,,,4,INSUM-2023-1228-0210-FYW7E-DWZGS,,FERTILIZANTE,BIOLOGICO_ETOLOGICO_ORGANICO,BBIOCOSECH,,0,0,0,,NA,1.5,L_HA,FOLIAR,
12382,RPARC-2023-0919-0152-O90M0-SZ5PQ,BITAG-2023-0919-0153-PVXKR-BUO7Z,AE,ZACATECAS,2023,Primavera_Verano,RIEGO,CULTV-2023-0919-0244-B8UT4-LCQYN,INNOVACION,INSUM-2023-1228-0917-6MWKE-PTG4R,7/1/2023,DESARROLLO_DEL_CULTIVO,FERTILIZACION,SI,,,,NINGUNA,,SI,,,,,,,,,,,,,,4,INSUM-2023-1228-0917-6MWKE-PTG4R,,FERTILIZANTE,BIOLOGICO_ETOLOGICO_ORGANICO,BBIOCOSECH,,0,0,0,,NA,1.5,L_HA,FOLIAR,
17392,RPARC-2023-0913-1137-JH28W-WNTP9,BITAG-2023-0913-1141-FKIU5-GSBZ6,AE,ZACATECAS,2023,Primavera_Verano,RIEGO,CULTV-2023-0913-1143-MPB0C-IIGMB,INNOVACION,INSUM-2023-1228-1223-GJ9LI-1YKKL,6/18/2023,DESARROLLO_DEL_CULTIVO,FERTILIZACION,SI,,,,NINGUNA,,SI,,,,,,,,,,,,,,4,INSUM-2023-1228-1223-GJ9LI-1YKKL,,FERTILIZANTE,BIOLOGICO_ETOLOGICO_ORGANICO,BBIOCOSECH,,0,0,0,,NA,1.5,L_HA,EN EL RIEGO / LÍQUIDOS,
41169,RPARC-2023-0618-1148-U3HYV-9FRWW,BITAG-2023-0618-1151-UEFQP-5G4FG,AE,ZACATECAS,2023,Otoño-Invierno,RIEGO,CULTV-2023-0618-1153-CWYDY-UBQ2R,INNOVACION,INSUM-2023-0717-0315-RTJNA-FG2F9,3/10/2023,DESARROLLO_DEL_CULTIVO,FERTILIZACION,SI,,,,NINGUNA,,SI,,,,,,,,,,,,,,4,INSUM-2023-0717-0315-RTJNA-FG2F9,,FERTILIZANTE,ABONOS_ORGANICOS,BBIOCOSECH,,1.93,65,189,,NA,1,L_HA,INYECTADO,
